random,3111215156,1155191361,840175317, random_benchmark,3111214439,1155189819,840173781,,2.30456631665176E-07,1.33484555926475E-06,1.82819320804299E-06
rh,151202040,69115137,51834970, rh_benchmark,151201589,69119808,51839646,,2.98277288607066E-06,6.75783127175353E-05,9.02012332414461E-05
double_sided,16384468,8191480,4095441, double_sided_benchmark,16384304,8191976,4095942,,1.00095799003729E-05,6.05470523839425E-05,0.000122316185141294
attack,25730885,20198297,10182258, attack_benchmark,25730542,20199224,10183190,,1.33304615192327E-05,4.58928521214478E-05,9.15233831441817E-05
attack_ntmp,25731259,20189466,10173428, attack_ntmp_benchmark,25730569,20167403,10151353,,2.68163521762772E-05,0.0010939931135407,0.00217458697377581
attack_memset,370732455,165202102,75185062, attack_memset_benchmark,370732405,165202099,75185059,,1.34868167243163E-07,1.81595755632621E-08,3.99015448002774E-08
no_flush,600730845,400202106,400186064, no_flush_benchmark,600730476,400202134,400186100,,6.14252172550007E-07,6.99646444164138E-08,8.99581469721212E-08
random,3111215152,1155191652,840175613, random_benchmark,3111214439,1155189706,840173670,,2.29170960079875E-07,1.68457179794156E-06,2.31261710450888E-06
rh,151202096,69116538,51836371, rh_benchmark,151201561,69119258,51839096,,3.53832325844837E-06,3.93522742966946E-05,5.25665030887113E-05
double_sided,16384461,8191715,4095676, double_sided_benchmark,16384304,8191978,4095944,,9.58234173389361E-06,3.21045784058502E-05,6.54305820587391E-05
